story,label
Kain tenun buatan nenek menjadi simbol kebanggaan desa dan festival budaya diadakan dengan meriah setiap tahun.,1
Lahan cagar budaya dijadikan kawasan industri dan lahan cagar budaya dijadikan kawasan industri.,0
Lahan cagar budaya dijadikan kawasan industri dan lahan cagar budaya dijadikan kawasan industri.,0
Lagu daerah dinyanyikan dengan penuh semangat dan anak-anak muda mulai mencintai budaya leluhur mereka.,1
Pencurian artefak budaya terjadi di situs bersejarah dan lahan cagar budaya dijadikan kawasan industri.,0
Cerita rakyat digantikan oleh tayangan luar negeri dan museum desa sepi dan tidak terawat.,0
Anak-anak muda mulai mencintai budaya leluhur mereka dan anak-anak muda mulai mencintai budaya leluhur mereka.,1
Anak-anak muda mulai mencintai budaya leluhur mereka dan kuliner khas desa kami diwariskan turun-temurun dan sangat lezat.,1
Upacara adat itu begitu sakral dan menghangatkan hati dan tari tradisional daerah ini memukau semua penonton.,1
Cerita rakyat masih diceritakan setiap malam di rumah nenek dan kuliner khas desa kami diwariskan turun-temurun dan sangat lezat.,1
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan festival budaya diadakan dengan meriah setiap tahun.,1
Cerita rakyat masih diceritakan setiap malam di rumah nenek dan batik lokal mendapat pengakuan internasional.,1
Cerita rakyat digantikan oleh tayangan luar negeri dan kesenian daerah hampir punah tanpa penerus.,0
Museum desa sepi dan tidak terawat dan warisan leluhur mulai dilupakan oleh generasi sekarang.,0
Tari tradisional daerah ini memukau semua penonton dan kuliner khas desa kami diwariskan turun-temurun dan sangat lezat.,1
Upacara adat itu begitu sakral dan menghangatkan hati dan kuliner khas desa kami diwariskan turun-temurun dan sangat lezat.,1
Anak muda kini tak lagi mengenal tarian tradisional dan lahan cagar budaya dijadikan kawasan industri.,0
Cerita rakyat digantikan oleh tayangan luar negeri dan pencurian artefak budaya terjadi di situs bersejarah.,0
Anak-anak muda mulai mencintai budaya leluhur mereka dan kuliner khas desa kami diwariskan turun-temurun dan sangat lezat.,1
Anak-anak muda mulai mencintai budaya leluhur mereka dan lagu daerah dinyanyikan dengan penuh semangat.,1
Cerita rakyat masih diceritakan setiap malam di rumah nenek dan kuliner khas desa kami diwariskan turun-temurun dan sangat lezat.,1
Museum desa sepi dan tidak terawat dan cerita rakyat digantikan oleh tayangan luar negeri.,0
Orang malu memakai bahasa daerah di depan umum dan lahan cagar budaya dijadikan kawasan industri.,0
Orang malu memakai bahasa daerah di depan umum dan cerita rakyat digantikan oleh tayangan luar negeri.,0
Cerita rakyat digantikan oleh tayangan luar negeri dan orang malu memakai bahasa daerah di depan umum.,0
Tradisi lama dianggap kuno dan ditinggalkan dan anak muda kini tak lagi mengenal tarian tradisional.,0
Cerita rakyat masih diceritakan setiap malam di rumah nenek dan kain tenun buatan nenek menjadi simbol kebanggaan desa.,1
Cerita rakyat masih diceritakan setiap malam di rumah nenek dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Anak-anak muda mulai mencintai budaya leluhur mereka dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Festival budaya diadakan dengan meriah setiap tahun dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Tari tradisional daerah ini memukau semua penonton dan kuliner khas desa kami diwariskan turun-temurun dan sangat lezat.,1
Pakaian adat jarang dipakai kecuali saat upacara dan anak muda kini tak lagi mengenal tarian tradisional.,0
Tradisi lama dianggap kuno dan ditinggalkan dan lahan cagar budaya dijadikan kawasan industri.,0
Pakaian adat jarang dipakai kecuali saat upacara dan tradisi lama dianggap kuno dan ditinggalkan.,0
Warisan leluhur mulai dilupakan oleh generasi sekarang dan cerita rakyat digantikan oleh tayangan luar negeri.,0
Kesenian daerah hampir punah tanpa penerus dan warisan leluhur mulai dilupakan oleh generasi sekarang.,0
Anak muda kini tak lagi mengenal tarian tradisional dan kesenian daerah hampir punah tanpa penerus.,0
Kain tenun buatan nenek menjadi simbol kebanggaan desa dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Cerita rakyat masih diceritakan setiap malam di rumah nenek dan cerita rakyat masih diceritakan setiap malam di rumah nenek.,1
Pakaian adat jarang dipakai kecuali saat upacara dan kesenian daerah hampir punah tanpa penerus.,0
Pakaian adat jarang dipakai kecuali saat upacara dan orang malu memakai bahasa daerah di depan umum.,0
Pakaian adat jarang dipakai kecuali saat upacara dan kesenian daerah hampir punah tanpa penerus.,0
Festival budaya diadakan dengan meriah setiap tahun dan festival budaya diadakan dengan meriah setiap tahun.,1
Tradisi lama dianggap kuno dan ditinggalkan dan pakaian adat jarang dipakai kecuali saat upacara.,0
Batik lokal mendapat pengakuan internasional dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Pencurian artefak budaya terjadi di situs bersejarah dan pakaian adat jarang dipakai kecuali saat upacara.,0
Anak-anak muda mulai mencintai budaya leluhur mereka dan festival budaya diadakan dengan meriah setiap tahun.,1
Tari tradisional daerah ini memukau semua penonton dan kuliner khas desa kami diwariskan turun-temurun dan sangat lezat.,1
Batik lokal mendapat pengakuan internasional dan anak-anak muda mulai mencintai budaya leluhur mereka.,1
Orang malu memakai bahasa daerah di depan umum dan pencurian artefak budaya terjadi di situs bersejarah.,0
Lagu daerah dinyanyikan dengan penuh semangat dan batik lokal mendapat pengakuan internasional.,1
Pencurian artefak budaya terjadi di situs bersejarah dan museum desa sepi dan tidak terawat.,0
Cerita rakyat digantikan oleh tayangan luar negeri dan anak muda kini tak lagi mengenal tarian tradisional.,0
Kuliner khas desa kami diwariskan turun-temurun dan sangat lezat dan festival budaya diadakan dengan meriah setiap tahun.,1
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan batik lokal mendapat pengakuan internasional.,1
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Pakaian adat jarang dipakai kecuali saat upacara dan warisan leluhur mulai dilupakan oleh generasi sekarang.,0
Anak-anak muda mulai mencintai budaya leluhur mereka dan lagu daerah dinyanyikan dengan penuh semangat.,1
Festival budaya diadakan dengan meriah setiap tahun dan kain tenun buatan nenek menjadi simbol kebanggaan desa.,1
Tradisi lama dianggap kuno dan ditinggalkan dan cerita rakyat digantikan oleh tayangan luar negeri.,0
Lagu daerah dinyanyikan dengan penuh semangat dan cerita rakyat masih diceritakan setiap malam di rumah nenek.,1
Cerita rakyat digantikan oleh tayangan luar negeri dan orang malu memakai bahasa daerah di depan umum.,0
Museum desa sepi dan tidak terawat dan tradisi lama dianggap kuno dan ditinggalkan.,0
Warisan leluhur mulai dilupakan oleh generasi sekarang dan kesenian daerah hampir punah tanpa penerus.,0
Museum desa sepi dan tidak terawat dan tradisi lama dianggap kuno dan ditinggalkan.,0
Lagu daerah dinyanyikan dengan penuh semangat dan orang-orang berkumpul untuk gotong royong membangun rumah adat.,1
Kuliner khas desa kami diwariskan turun-temurun dan sangat lezat dan festival budaya diadakan dengan meriah setiap tahun.,1
Orang malu memakai bahasa daerah di depan umum dan kesenian daerah hampir punah tanpa penerus.,0
Batik lokal mendapat pengakuan internasional dan batik lokal mendapat pengakuan internasional.,1
Tari tradisional daerah ini memukau semua penonton dan lagu daerah dinyanyikan dengan penuh semangat.,1
Warisan leluhur mulai dilupakan oleh generasi sekarang dan cerita rakyat digantikan oleh tayangan luar negeri.,0
Lagu daerah dinyanyikan dengan penuh semangat dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Lahan cagar budaya dijadikan kawasan industri dan cerita rakyat digantikan oleh tayangan luar negeri.,0
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan anak-anak muda mulai mencintai budaya leluhur mereka.,1
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan kain tenun buatan nenek menjadi simbol kebanggaan desa.,1
Pakaian adat jarang dipakai kecuali saat upacara dan anak muda kini tak lagi mengenal tarian tradisional.,0
Orang malu memakai bahasa daerah di depan umum dan pakaian adat jarang dipakai kecuali saat upacara.,0
Batik lokal mendapat pengakuan internasional dan kain tenun buatan nenek menjadi simbol kebanggaan desa.,1
Warisan leluhur mulai dilupakan oleh generasi sekarang dan lahan cagar budaya dijadikan kawasan industri.,0
Museum desa sepi dan tidak terawat dan tradisi lama dianggap kuno dan ditinggalkan.,0
Orang malu memakai bahasa daerah di depan umum dan museum desa sepi dan tidak terawat.,0
Cerita rakyat digantikan oleh tayangan luar negeri dan tradisi lama dianggap kuno dan ditinggalkan.,0
Orang malu memakai bahasa daerah di depan umum dan pencurian artefak budaya terjadi di situs bersejarah.,0
Cerita rakyat masih diceritakan setiap malam di rumah nenek dan kain tenun buatan nenek menjadi simbol kebanggaan desa.,1
Pencurian artefak budaya terjadi di situs bersejarah dan pencurian artefak budaya terjadi di situs bersejarah.,0
Lahan cagar budaya dijadikan kawasan industri dan warisan leluhur mulai dilupakan oleh generasi sekarang.,0
Anak-anak muda mulai mencintai budaya leluhur mereka dan cerita rakyat masih diceritakan setiap malam di rumah nenek.,1
Batik lokal mendapat pengakuan internasional dan lagu daerah dinyanyikan dengan penuh semangat.,1
Cerita rakyat digantikan oleh tayangan luar negeri dan orang malu memakai bahasa daerah di depan umum.,0
Cerita rakyat digantikan oleh tayangan luar negeri dan lahan cagar budaya dijadikan kawasan industri.,0
Anak-anak muda mulai mencintai budaya leluhur mereka dan anak-anak muda mulai mencintai budaya leluhur mereka.,1
Lagu daerah dinyanyikan dengan penuh semangat dan lagu daerah dinyanyikan dengan penuh semangat.,1
Festival budaya diadakan dengan meriah setiap tahun dan lagu daerah dinyanyikan dengan penuh semangat.,1
Tari tradisional daerah ini memukau semua penonton dan lagu daerah dinyanyikan dengan penuh semangat.,1
Lagu daerah dinyanyikan dengan penuh semangat dan festival budaya diadakan dengan meriah setiap tahun.,1
Anak-anak muda mulai mencintai budaya leluhur mereka dan kuliner khas desa kami diwariskan turun-temurun dan sangat lezat.,1
Upacara adat itu begitu sakral dan menghangatkan hati dan orang-orang berkumpul untuk gotong royong membangun rumah adat.,1
Tari tradisional daerah ini memukau semua penonton dan kuliner khas desa kami diwariskan turun-temurun dan sangat lezat.,1
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan batik lokal mendapat pengakuan internasional.,1
Pencurian artefak budaya terjadi di situs bersejarah dan lahan cagar budaya dijadikan kawasan industri.,0
Kuliner khas desa kami diwariskan turun-temurun dan sangat lezat dan cerita rakyat masih diceritakan setiap malam di rumah nenek.,1
Lagu daerah dinyanyikan dengan penuh semangat dan orang-orang berkumpul untuk gotong royong membangun rumah adat.,1
Lahan cagar budaya dijadikan kawasan industri dan cerita rakyat digantikan oleh tayangan luar negeri.,0
Cerita rakyat digantikan oleh tayangan luar negeri dan pencurian artefak budaya terjadi di situs bersejarah.,0
Anak-anak muda mulai mencintai budaya leluhur mereka dan batik lokal mendapat pengakuan internasional.,1
Cerita rakyat masih diceritakan setiap malam di rumah nenek dan kain tenun buatan nenek menjadi simbol kebanggaan desa.,1
Anak muda kini tak lagi mengenal tarian tradisional dan lahan cagar budaya dijadikan kawasan industri.,0
Upacara adat itu begitu sakral dan menghangatkan hati dan anak-anak muda mulai mencintai budaya leluhur mereka.,1
Lahan cagar budaya dijadikan kawasan industri dan museum desa sepi dan tidak terawat.,0
Pakaian adat jarang dipakai kecuali saat upacara dan kesenian daerah hampir punah tanpa penerus.,0
Kesenian daerah hampir punah tanpa penerus dan museum desa sepi dan tidak terawat.,0
Upacara adat itu begitu sakral dan menghangatkan hati dan kain tenun buatan nenek menjadi simbol kebanggaan desa.,1
Pencurian artefak budaya terjadi di situs bersejarah dan tradisi lama dianggap kuno dan ditinggalkan.,0
Orang malu memakai bahasa daerah di depan umum dan kesenian daerah hampir punah tanpa penerus.,0
Warisan leluhur mulai dilupakan oleh generasi sekarang dan museum desa sepi dan tidak terawat.,0
Lahan cagar budaya dijadikan kawasan industri dan kesenian daerah hampir punah tanpa penerus.,0
Lagu daerah dinyanyikan dengan penuh semangat dan tari tradisional daerah ini memukau semua penonton.,1
Anak muda kini tak lagi mengenal tarian tradisional dan pakaian adat jarang dipakai kecuali saat upacara.,0
Warisan leluhur mulai dilupakan oleh generasi sekarang dan anak muda kini tak lagi mengenal tarian tradisional.,0
Kesenian daerah hampir punah tanpa penerus dan lahan cagar budaya dijadikan kawasan industri.,0
Kesenian daerah hampir punah tanpa penerus dan kesenian daerah hampir punah tanpa penerus.,0
Cerita rakyat masih diceritakan setiap malam di rumah nenek dan festival budaya diadakan dengan meriah setiap tahun.,1
Pakaian adat jarang dipakai kecuali saat upacara dan anak muda kini tak lagi mengenal tarian tradisional.,0
Orang malu memakai bahasa daerah di depan umum dan warisan leluhur mulai dilupakan oleh generasi sekarang.,0
Kain tenun buatan nenek menjadi simbol kebanggaan desa dan tari tradisional daerah ini memukau semua penonton.,1
Warisan leluhur mulai dilupakan oleh generasi sekarang dan lahan cagar budaya dijadikan kawasan industri.,0
Anak-anak muda mulai mencintai budaya leluhur mereka dan anak-anak muda mulai mencintai budaya leluhur mereka.,1
Cerita rakyat masih diceritakan setiap malam di rumah nenek dan festival budaya diadakan dengan meriah setiap tahun.,1
Kain tenun buatan nenek menjadi simbol kebanggaan desa dan orang-orang berkumpul untuk gotong royong membangun rumah adat.,1
Anak-anak muda mulai mencintai budaya leluhur mereka dan anak-anak muda mulai mencintai budaya leluhur mereka.,1
Lahan cagar budaya dijadikan kawasan industri dan pakaian adat jarang dipakai kecuali saat upacara.,0
Anak-anak muda mulai mencintai budaya leluhur mereka dan cerita rakyat masih diceritakan setiap malam di rumah nenek.,1
Upacara adat itu begitu sakral dan menghangatkan hati dan orang-orang berkumpul untuk gotong royong membangun rumah adat.,1
Museum desa sepi dan tidak terawat dan warisan leluhur mulai dilupakan oleh generasi sekarang.,0
Cerita rakyat masih diceritakan setiap malam di rumah nenek dan tari tradisional daerah ini memukau semua penonton.,1
Kain tenun buatan nenek menjadi simbol kebanggaan desa dan tari tradisional daerah ini memukau semua penonton.,1
Lahan cagar budaya dijadikan kawasan industri dan tradisi lama dianggap kuno dan ditinggalkan.,0
